Name,Address_x,Closed bucket,Distance_x,Latitude,Longitude,Address_y,Rating,Distance_y
Sicily Pizza,"2438 St Clair Ave W (Runnymede Rd), Toronto ON M6N 1L2",LikelyOpen,778,43.66526761605873,-79.47502122887077,"2438 St Clair Ave W Toronto, ON M6N 1L2 Canada ",4.3,787.3329088230619
Little Caesars Pizza,"3408 Dundas St W, Toronto ON M6S 2S1",VeryLikelyOpen,837,43.66526761605873,-79.47502122887077,"3408 Dundas Street W Toronto, ON M6S 2S1 Canada ",2.6,840.9633740809286
Pizza Hut,"1386 Bayview Ave, Toronto ON M4G 3A1",VeryLikelyOpen,961,43.70241717215276,-79.36175932936095,"1386 Bayview Avenue Toronto, ON M4G 3A1 Canada ",3.4,966.439319894696
Bravo Pizza,"901 Millwood Rd, Toronto ON M4G 1X2",LikelyOpen,188,43.70241717215276,-79.36175932936095,"901 Millwood Road East York, ON M4G 1X2 Canada ",2.9,200.5134817012407
Pizzaville,"85 Laird Dr, Toronto ON M4G 3V1",VeryLikelyOpen,468,43.70241717215276,-79.36175932936095,"85 Laird Drive Unit 2 Toronto, ON M4G 3V1 Canada ",2.3,361.2646634806376
Pizza Nova,"714 Queen St E (Broadview), Toronto ON M4M 1H2",LikelyOpen,383,43.662365,-79.351104,"714 Queen Street E Toronto, ON M4M 1H2 Canada ",4.5,387.5981501850758
Pizza Nova,"714 Queen St E (Broadview), Toronto ON M4M 1H2",LikelyOpen,383,43.662365,-79.351104,"222 The Esplanade Toronto, ON M5E Canada ",2.3,1841.4547128339764
Maker Pizza,"388 Carlaw Ave, Toronto ON M4M 2T4",LikelyOpen,780,43.662365,-79.351104,"105A - 388 Carlaw Avenue Toronto, ON M4M 3P1 Canada ",4.7,787.5026788311925
Pizza Pizza,"678 Queen St E, Toronto ON M4M 1G8",LikelyOpen,394,43.662365,-79.351104,"678 Queen Street E Toronto, ON M4M 1G8 Canada ",2.1,395.15201188048775
Pizza Pizza,"678 Queen St E, Toronto ON M4M 1G8",LikelyOpen,394,43.662365,-79.351104,"560 Parliament Street Toronto, ON M4X 1P8 Canada ",0.0,1570.052944177436
King Slice,"1598 Bloor St W (Dundas), Toronto ON M6P 1A7",VeryLikelyOpen,239,43.657192,-79.452559,"1598 Bloor St W Toronto, ON M6P 1A7 Canada ",3.3,237.2567917429297
Pizzeria Defina,"321 Roncesvalles Ave, Toronto ON M6R 2M6",LikelyOpen,965,43.657192,-79.452559,"321 Roncesvalles Ave Toronto, ON M6R 2M6 Canada ",4.1,969.50392520602
Pizza Nova,"2264 Dundas St W, Toronto ON M6R 1X3",LikelyOpen,264,43.657192,-79.452559,"2264 Dundas St W Toronto, ON M6R 1X3 Canada ",1.0,265.63526117517006
Pizza Pizza,"1721 Bloor St W, Toronto ON M6P 1B2",LikelyOpen,611,43.657192,-79.452559,"1725 Bloor Street W Toronto, ON M6P 1B2 Canada ",2.3,618.7562838162238
Pizza Pizza,"1721 Bloor St W, Toronto ON M6P 1B2",LikelyOpen,611,43.657192,-79.452559,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,1078.476773423827
Pizzaville,"1730 Bloor St W, Toronto ON M6P 1B3",VeryLikelyOpen,593,43.657192,-79.452559,"1730 Bloor Street W Toronto, ON M6P 1B3 Canada ",2.4,583.4015853884712
Domino's Pizza,"1549 Dupont St, Toronto ON M6P 3S5",LikelyOpen,877,43.657192,-79.452559,"1549 Dupont Street Toronto, ON M6P 3S5 Canada ",1.6,889.6783767774299
Domino's Pizza,"1549 Dupont St, Toronto ON M6P 3S5",LikelyOpen,877,43.657192,-79.452559,"1671 Dundas Street W Toronto, ON M6K 1V2 Canada ",1.3,1486.6693778774577
Domino's Pizza,"1549 Dupont St, Toronto ON M6P 3S5",LikelyOpen,877,43.657192,-79.452559,"344 High Park Avenue Toronto, ON M6P 2S7 Canada ",2.0,1708.978346460172
Pizza Pizza,"1900 Yonge St, Toronto ON M4S 1Z2",LikelyOpen,392,43.696708,-79.40045,"1923 Yonge Street Toronto, ON M4S 1Z2 Canada ",1.7,401.99066397302886
Pizza Pizza,"1900 Yonge St, Toronto ON M4S 1Z2",LikelyOpen,392,43.696708,-79.40045,"1521 Yonge Street Toronto, ON M4T 1Z2 Canada ",2.1,926.7664174198612
Pizza Pizza,"1900 Yonge St, Toronto ON M4S 1Z2",LikelyOpen,392,43.696708,-79.40045,"693 Mount Pleasant Road Toronto, ON M4S 2N4 Canada ",2.1,1395.867763430772
Pizza Pizza,"1900 Yonge St, Toronto ON M4S 1Z2",LikelyOpen,392,43.696708,-79.40045,"2295 Yonge Street Toronto, ON M4P 2C6 Canada ",2.0,1233.0063718571462
Pizza Hut,"233 Eglinton Ave W, Toronto ON M4R 1A9",VeryLikelyOpen,982,43.696708,-79.40045,"233 Eglinton Avenue W Toronto, ON M4R 1A9 Canada ",1.7,996.1198882784262
Pizza Pizza,"1521 Yonge St, Toronto ON M4T 1Z2",LikelyOpen,933,43.696708,-79.40045,"1923 Yonge Street Toronto, ON M4S 1Z2 Canada ",1.7,401.99066397302886
Pizza Pizza,"1521 Yonge St, Toronto ON M4T 1Z2",LikelyOpen,933,43.696708,-79.40045,"1521 Yonge Street Toronto, ON M4T 1Z2 Canada ",2.1,926.7664174198612
Pizza Pizza,"1521 Yonge St, Toronto ON M4T 1Z2",LikelyOpen,933,43.696708,-79.40045,"693 Mount Pleasant Road Toronto, ON M4S 2N4 Canada ",2.1,1395.867763430772
Pizza Pizza,"1521 Yonge St, Toronto ON M4T 1Z2",LikelyOpen,933,43.696708,-79.40045,"2295 Yonge Street Toronto, ON M4P 2C6 Canada ",2.0,1233.0063718571462
Pizza Shab,"1978 Yonge St, Toronto ON M4S 1Z7",LikelyOpen,443,43.696708,-79.40045,"1978 Yonge Street Toronto, ON M4S 1Z7 Canada ",4.7,442.1661331268529
Freshslice Pizza,"2025 Yonge St, Toronto ON M4S 2A2",LikelyOpen,601,43.696708,-79.40045,"2025 Yonge Street Toronto, ON M4S 2A2 Canada ",3.5,597.1439723682987
Pi Co,"2177 Yonge St, Toronto ON M4S 2A9",LikelyOpen,985,43.696708,-79.40045,"2177 Yonge Street Toronto, ON M4S 2A9 Canada ",3.5,965.5656854826816
Pizza Hut,"643 Pharmacy Ave, Scarborough ON M1L 3H3",LikelyOpen,25,43.7110442448186,-79.29127313845584,"643 Pharmacy Avenue Scarborough, ON M1L 3H3 Canada ",1.0,31.50844290846281
Domino's Pizza,"447 Pharmacy Ave, Scarborough ON M1L 3G7",LikelyOpen,724,43.7110442448186,-79.29127313845584,"447 Pharmacy Avenue Scarborough, ON M1L 3G7 Canada ",2.3,717.8199816445609
Maker Pizza,"55A Cameron St, Toronto ON M5T 2H1",LikelyOpen,426,43.646552,-79.399586,"59 Cameron Street Toronto, ON M5T 2H1 Canada ",3.8,444.15021775398793
North of Brooklyn Pizzeria,"650 1/2 Queen St W (Palmerston Ave), Toronto ON M6J 1E4",LikelyOpen,562,43.646552,-79.399586,"650 1/2 Queen Street W Toronto, ON M6J 1E4 Canada ",3.5,565.6778998526936
Fusaro's Kitchen,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",VeryLikelyOpen,332,43.646552,-79.399586,"147 Spadina Avenue Toronto, ON M5V 2L7 Canada ",4.1,356.72169639319213
Pizzeria Via Mercanti,"188 Augusta Ave, Toronto ON M5T 2L6",VeryLikelyOpen,856,43.646552,-79.399586,"188 Augusta Avenue Toronto, ON M5T 1M1 Canada ",3.7,858.6584823829618
Mamma's Pizza,"405 Richmond St W (at Spadina Ave.), Toronto ON M5V 1X3",LikelyOpen,352,43.646552,-79.399586,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,1384.341272529276
Mamma's Pizza,"405 Richmond St W (at Spadina Ave.), Toronto ON M5V 1X3",LikelyOpen,352,43.646552,-79.399586,"405 Richmond St W Toronto, ON M5V 1X3 Canada ",2.0,366.0812354590529
Domino's Pizza,"51 Niagara St (at Bathurst St), Toronto ON M5V 1C3",LikelyOpen,567,43.646552,-79.399586,"410 Queen Street W Toronto, ON M5V 2A7 Canada ",2.6,272.31931804667613
Jz's Pizza,"232 Wellington St W, Toronto ON M5V 3W1",VeryLikelyOpen,807,43.646552,-79.399586,"232 Wellington Street W Toronto, ON M5V 3W1 Canada ",4.1,807.6847409799183
Pizzaiolo,"609 Queen St W (Bathurst), Toronto ON M5V 2B7",Unsure,275,43.646552,-79.399586,"609 Queen Street W Toronto, ON M5V 2B7 Canada ",2.8,247.848423229662
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,923,43.646552,-79.399586,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,927.3967875736048
Pizzaiolo,"123 Spadina Ave, Toronto ON M5V 2K8",LikelyOpen,342,43.646552,-79.399586,"609 Queen Street W Toronto, ON M5V 2B7 Canada ",2.8,247.848423229662
Domino's Pizza,"410 Queen St W, Toronto ON M5V 2A7",VeryLikelyOpen,280,43.646552,-79.399586,"410 Queen Street W Toronto, ON M5V 2A7 Canada ",2.6,272.31931804667613
Pizzaiolo,"615 King St W (Bathurst), Toronto ON M5V 1M5",VeryLikelyOpen,283,43.646552,-79.399586,"609 Queen Street W Toronto, ON M5V 2B7 Canada ",2.8,247.848423229662
Pizzaiolo,"624 Queen St W, Toronto ON M6J 1E4",LikelyOpen,480,43.646552,-79.399586,"609 Queen Street W Toronto, ON M5V 2B7 Canada ",2.8,247.848423229662
Pizza Pizza,"655 Queen St W, Toronto ON M6J 1E6",LikelyOpen,373,43.646552,-79.399586,"540 King Street W Toronto, ON M5V 1M3 Canada ",2.4,202.86174886327944
Pizza Pizza,"540 King St W, Toronto ON M5V 1M3",LikelyOpen,218,43.646552,-79.399586,"540 King Street W Toronto, ON M5V 1M3 Canada ",2.4,202.86174886327944
Freshslice Pizza,"744 King St W, Toronto ON M5V 1N3",LikelyOpen,538,43.646552,-79.399586,"744 King Street W Toronto, ON M5V 1N3 Canada ",2.9,532.1845723697052
Pizzeria Moretti,"328 Wellington St W (Blue Jays Way), Toronto ON M5V 3T4",VeryLikelyOpen,610,43.646552,-79.399586,"328 Wellington Street W The SoHo Hotel Toronto, ON M5V 3T4 Canada ",3.3,611.8098215931109
Domino's Pizza,"344 Front St W (Spadina), Toronto ON M5V 3W7",VeryLikelyOpen,693,43.646552,-79.399586,"410 Queen Street W Toronto, ON M5V 2A7 Canada ",2.6,272.31931804667613
Pizza Rustica Boutique,"232 Wellington St W (John), Toronto ON M5V 3W1",LikelyOpen,842,43.646552,-79.399586,"571 Queen St W Toronto, ON M5V 2A1 Canada ",4.0,149.45408433047
Pizzeria Da Mario,"253 Augusta Ave, Toronto ON M5T 2L8",LikelyOpen,967,43.646552,-79.399586,"253 Augusta Avenue Toronto, ON M5T 2L8 Canada ",4.6,973.628394834354
Pizza Pizza,"340 Front St W (Blue Jays Way), Toronto ON M5V 3W7",LikelyOpen,756,43.646552,-79.399586,"540 King Street W Toronto, ON M5V 1M3 Canada ",2.4,202.86174886327944
Pizza Pizza,"228 Queen St W, Toronto ON M5V 1Z6",VeryLikelyOpen,865,43.646552,-79.399586,"540 King Street W Toronto, ON M5V 1M3 Canada ",2.4,202.86174886327944
Pizza Pizza,"20 Blue Jays Way, Toronto ON M5V 3W6",Unsure,703,43.646552,-79.399586,"540 King Street W Toronto, ON M5V 1M3 Canada ",2.4,202.86174886327944
Brass Taps Pizza Pub,"934 College St (Dovercourt), Toronto ON M6H 1A4",LikelyOpen,644,43.65905,-79.422988,"934 College St Toronto, ON M6H 1A4 Canada ",3.4,631.2942471231569
Regina Pizzeria & Trattoria,"782 College St (btwn Shaw St & Roxton Rd), Toronto ON M6G 1C6",VeryLikelyOpen,492,43.65905,-79.422988,"782 College Street Toronto, ON M6G 1C6 Canada ",3.9,494.2270493188154
Pizza Hut,"922 Bloor St W, Toronto ON M6H 1L4",LikelyOpen,452,43.65905,-79.422988,"922 Bloor Street W Toronto, ON M6H 1L4 Canada ",5.0,456.36520078100295
Pizza Hut,"922 Bloor St W, Toronto ON M6H 1L4",LikelyOpen,452,43.65905,-79.422988,"922 Bloor Street W Toronto, ON M6H 1L4 Canada ",1.5,456.3980088692976
Pizzaville,"796 College St, Toronto ON M6G 1C6",LikelyOpen,486,43.65905,-79.422988,"796 College Street Toronto, ON M6G 1C6 Canada ",3.3,486.21216479813614
Gino's Pizza,"802 College St (at Roxton Rd.), Toronto ON M6G 1C8",LikelyOpen,487,43.65905,-79.422988,"802 College St Toronto, ON M6G 1C8 Canada ",1.4,488.7697713618157
Giovanni's Italian Kitchen & Pizza Bar,"760A College St, Toronto ON M6G 1C4",LikelyOpen,498,43.65905,-79.422988,"760 College Street Toronto, ON M6G 4A7 Canada ",3.5,491.3650582694796
Ambassador Pizza,"946 Bloor St W (Ossington), Toronto ON",LikelyOpen,523,43.65905,-79.422988,"946 Bloor Street W Toronto, ON M6H 1L6 Canada ",4.2,523.0515269696306
Pizza Nova,"703 College St (at Montrose), Toronto ON M6G 1C2",Unsure,593,43.65905,-79.422988,"703 College St Toronto, ON M6G 1C1 Canada ",3.0,603.6546207380147
Pizza Nova,"703 College St (at Montrose), Toronto ON M6G 1C2",Unsure,593,43.65905,-79.422988,"690 College Street Toronto, ON M6G 1C1 Canada ",0.0,569.6753298136954
241 Pizza,"1055 Bloor St W (havelock), Toronto ON M6H 1M4",LikelyOpen,749,43.65905,-79.422988,"1055 Bloor Street West Toronto, ON M6H 1M4 Canada ",2.9,755.5325567669878
Tav's Gnocchi Pizza Bar,"589 College St, Toronto ON M6G 1B2",LikelyOpen,871,43.65905,-79.422988,"589 College St Toronto, ON M6G 1B2 Canada ",3.9,880.7583320306998
Pizzeria Libretto,"589 College St, Toronto ON M6G 1B2",LikelyOpen,882,43.65905,-79.422988,"221 Ossington Avenue Toronto, ON M6J 2Z8 Canada ",4.0,1137.3973024159543
Cellar Door,"3003 Lake Shore Blvd W (Lakeshore And Islington), Toronto ON M8V 1K2",LikelyOpen,320,43.60116229109828,-79.50416046627045,"3003 Lake Shore Boulevard W Toronto, ON M8V 2B3 Canada ",4.0,311.57272333213587
Domino's Pizza,"2811 Lake Shore Blvd W (Third Street), Etobicoke ON M8V 1H6",LikelyOpen,268,43.60116229109828,-79.50416046627045,"2811 Lake Shore Boulevard W Etobicoke, ON M8V 1H6 Canada ",2.6,264.7344808795561
Pizza Hut,"2788 Lake Shore Blvd W, Etobicoke ON M8V 1H5",LikelyOpen,338,43.60116229109828,-79.50416046627045,"2788 Lake Shore Boulevard West Etobicoke, ON M8V 1H5 Canada ",3.8,351.3312919595729
Pizza Pizza,"2814 Lake Shore Blvd W (3rd), Toronto ON M8V 1H7",LikelyOpen,260,43.60116229109828,-79.50416046627045,"2814 Lake Shore Boulevard W Etobicoke, ON M8V 1H7 Canada ",2.6,254.8094457348388
Pizza Hut,"2765 Lake Shore Blvd W, Toronto ON M8V 1H2",LikelyOpen,403,43.60116229109828,-79.50416046627045,"2788 Lake Shore Boulevard West Etobicoke, ON M8V 1H5 Canada ",3.8,351.3312919595729
Pizzeria Badiali,"181 Dovercourt Rd (at Argyle St), Toronto ON M6J 3C6",VeryLikelyOpen,542,43.64309687937765,-79.42875613770637,"181 Dovercourt Road Toronto, ON M6J 3C6 Canada ",4.5,553.4773280019405
Bar Poet,"1090 Queen St W (Dovercourt Road), Toronto ON M6J 1H8",VeryLikelyOpen,531,43.64309687937765,-79.42875613770637,"1090 Queen Street W Toronto, ON M6J 1H7 Canada ",3.9,521.4237251306498
Pizzeria Libretto,"221 Ossington Ave (at Dundas St W), Toronto ON M6J 2Z8",VeryLikelyOpen,925,43.64309687937765,-79.42875613770637,"221 Ossington Avenue Toronto, ON M6J 2Z8 Canada ",4.0,943.038791105842
Levetto,"68 Sudbury St (Dovercourt), Toronto ON M6J 0B7",LikelyOpen,563,43.64309687937765,-79.42875613770637,"68 Sudbury Street Toronto, ON M6J 3S7 Canada ",4.1,550.0083329266915
King Slice,"1130 Queen St W, Toronto ON M6J 1J3",LikelyOpen,386,43.64309687937765,-79.42875613770637,"1130 Queen Street W Toronto, ON M6J Canada ",3.7,384.2183797061873
Pizza Pizza,"1432 Queen St W, Toronto ON M6K 1L9",LikelyOpen,574,43.64309687937765,-79.42875613770637,"1124 Queen Street W Toronto, ON M6J 1J3 Canada ",3.8,402.04284244309895
Pizza Pizza,"1432 Queen St W, Toronto ON M6K 1L9",LikelyOpen,574,43.64309687937765,-79.42875613770637,"1432 Queen Street W Toronto, ON M6K 1L9 Canada ",3.0,579.2566715070443
24 Hours Pizza Time,"1210 King St W (W of Dufferin St), Toronto ON M6K 1G4",LikelyOpen,463,43.64309687937765,-79.42875613770637,"1210 King Street W Toronto, ON M6K 1G4 Canada ",2.0,463.8825593450904
Pizza Pizza,"1124 Queen St W, Toronto ON M6J 1J3",LikelyOpen,397,43.64309687937765,-79.42875613770637,"1124 Queen Street W Toronto, ON M6J 1J3 Canada ",3.8,402.04284244309895
Pizza Pizza,"1124 Queen St W, Toronto ON M6J 1J3",LikelyOpen,397,43.64309687937765,-79.42875613770637,"1432 Queen Street W Toronto, ON M6K 1L9 Canada ",3.0,579.2566715070443
Domino's Pizza,"1313 King St W (Cowan Ave), Toronto ON M6K 1G9",VeryLikelyOpen,616,43.64309687937765,-79.42875613770637,"1313 King Street W Toronto, ON M6K 1G9 Canada ",3.1,630.4134067611207
Domino's Pizza,"1313 King St W (Cowan Ave), Toronto ON M6K 1G9",VeryLikelyOpen,616,43.64309687937765,-79.42875613770637,"1671 Dundas Street W Toronto, ON M6K 1V2 Canada ",1.3,1007.290467239239
241 Pizza,"1468 Queen St W (Queen), Toronto ON M6K 1M4",LikelyOpen,716,43.64309687937765,-79.42875613770637,"1468 Queen Street West Toronto, ON M6K 1X2 Canada ",3.0,704.0080655911752
Tony's & Nick's Place,"1470 Dundas St W, Toronto ON M6J 1Y6",LikelyOpen,764,43.64309687937765,-79.42875613770637,"1470 Dundas Street W Toronto, ON M6J 1Y6 Canada ",3.6,761.8864014658918
Pizza Hut,"4936 Yonge St, Toronto ON M2N 6S3",VeryLikelyOpen,373,43.76128605777495,-79.41071644205269,"4936 Yonge Street Toronto, ON M2N 5N5 Canada ",2.1,378.2697090323477
Pizza Pizza,"4844 Yonge St, North York ON M2N 5N2",VeryLikelyOpen,148,43.76128605777495,-79.41071644205269,"4844 Yonge Street North York, ON M2N 5N2 Canada ",2.6,141.5112625287487
Blaze Pizza,"4841 Yonge St, Toronto ON M2N 5X2",VeryLikelyOpen,108,43.76128605777495,-79.41071644205269,"4841 Yonge Street Toronto, ON M2N 5X2 Canada ",4.1,107.97555065874
Mamma's Pizza,"4903 Yonge St, North York ON M2N 5N4",VeryLikelyOpen,315,43.76128605777495,-79.41071644205269,"4903 Yonge St Toronto, ON M2N 5N6 Canada ",1.8,314.67361554631856
Pizza Nova,"1 Avondale Ave (East side of Yonge Street and Avondale Ave), Toronto ON M2N 7J1",LikelyOpen,377,43.76128605777495,-79.41071644205269,"4657 Yonge Street North York, ON M2N 0B3 Canada ",2.7,388.2289723919824
Boston Pizza,"5170 Yonge St (at Empress Ave), North York ON M2N 5P6",VeryLikelyOpen,974,43.76128605777495,-79.41071644205269,"100-5170 Yonge Street North York, ON M2N 0G1 Canada ",1.9,928.276007959466
Domino's Pizza,"201 Sheppard Ave E (Willowdale Ave), North York ON M2N 3A8",LikelyOpen,994,43.76128605777495,-79.41071644205269,"201 Sheppard Avenue E North York, ON M2N 3A8 Canada ",3.0,961.0382558011698
Pizza Nova,"4657 Yonge St, North York ON M2N 0B3",LikelyOpen,372,43.76128605777495,-79.41071644205269,"4657 Yonge Street North York, ON M2N 0B3 Canada ",2.7,388.2289723919824
Pizza Pizza,"181 Sheppard Ave E, Toronto ON M2N 3A6",Unsure,917,43.76128605777495,-79.41071644205269,"4844 Yonge Street North York, ON M2N 5N2 Canada ",2.6,141.5112625287487
Napoli Centrale,"964 Bathurst St, Toronto ON M5R 3G5",LikelyOpen,840,43.676667,-79.416111,"964 Bathurst Street Toronto, ON M5R 3G5 Canada ",4.4,833.9751454513462
Pizza Del Arte,"1480 Bathurst St (at St, Clair Ave. W), Toronto ON M5P 3G9",LikelyOpen,786,43.676667,-79.416111,"1480 Bathurst Street Toronto, ON M5P 3G9 Canada ",3.6,797.1386892243057
Pizza Nova,"603 Davenport Rd, Toronto ON M5R 1L1",LikelyOpen,379,43.676667,-79.416111,"603 Davenport Rd Toronto, ON M5R 1K9 Canada ",2.8,384.7325416871288
Pizza Pizza,"160 Kendal Ave, Toronto ON M5R 1M3",LikelyOpen,432,43.676667,-79.416111,"536 Saint Clair Avenue W Toronto, ON M6C 1A4 Canada ",3.3,781.8967504922258
Pizza Pizza,"160 Kendal Ave, Toronto ON M5R 1M3",LikelyOpen,432,43.676667,-79.416111,"328 Bloor Street W Toronto, ON M5S 1W5 Canada ",1.6,1477.608724505989
Pizza Pizza,"160 Kendal Ave, Toronto ON M5R 1M3",LikelyOpen,432,43.676667,-79.416111,"558 Bloor Street W Toronto, ON M6G 1K1 Canada ",2.8,1326.866636429829
Detroit Pizzeria,"1093 Bathurst St (Dupont), Toronto ON M5R 3G8",LikelyOpen,450,43.676667,-79.416111,"1093 Bathurst Street Toronto, ON M5R 3G8 Canada ",4.0,436.9447813492533
Domino's Pizza,"936 Bathurst St, Toronto ON M5R 3G5",VeryLikelyOpen,878,43.676667,-79.416111,"936 Bathurst Street Toronto, ON M5R 3G5 Canada ",1.8,883.5372399880246
Pizza Pizza,"1911 Finch Ave W, Toronto ON M3N 2V2",VeryLikelyOpen,788,43.676667,-79.416111,"536 Saint Clair Avenue W Toronto, ON M6C 1A4 Canada ",3.3,781.8967504922258
Pizza Pizza,"1911 Finch Ave W, Toronto ON M3N 2V2",VeryLikelyOpen,788,43.676667,-79.416111,"328 Bloor Street W Toronto, ON M5S 1W5 Canada ",1.6,1477.608724505989
Pizza Pizza,"1911 Finch Ave W, Toronto ON M3N 2V2",VeryLikelyOpen,788,43.676667,-79.416111,"558 Bloor Street W Toronto, ON M6G 1K1 Canada ",2.8,1326.866636429829
Brass Taps Pizza Pub,"934 College St (Dovercourt), Toronto ON M6H 1A4",LikelyOpen,565,43.657343,-79.43112,"934 College St Toronto, ON M6H 1A4 Canada ",3.4,558.324633704124
Regina Pizzeria & Trattoria,"782 College St (btwn Shaw St & Roxton Rd), Toronto ON M6G 1C6",VeryLikelyOpen,865,43.657343,-79.43112,"782 College Street Toronto, ON M6G 1C6 Canada ",3.9,869.7744144388057
Pizza Hut,"922 Bloor St W, Toronto ON M6H 1L4",LikelyOpen,577,43.657343,-79.43112,"922 Bloor Street W Toronto, ON M6H 1L4 Canada ",5.0,602.4347493598603
Pizza Hut,"922 Bloor St W, Toronto ON M6H 1L4",LikelyOpen,577,43.657343,-79.43112,"922 Bloor Street W Toronto, ON M6H 1L4 Canada ",1.5,602.4404048034386
241 Pizza,"1055 Bloor St W (havelock), Toronto ON M6H 1M4",LikelyOpen,349,43.657343,-79.43112,"1055 Bloor Street West Toronto, ON M6H 1M4 Canada ",2.9,358.31293481200566
Pizza Pizza,"900 Dufferin St, Toronto ON M6H 4A9",LikelyOpen,351,43.657343,-79.43112,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,685.4774903948494
Gino's Pizza,"1158 Bloor St W, Toronto ON M6H 1N1",LikelyOpen,520,43.657343,-79.43112,"1158 Bloor Street W Suite 1149 Toronto, ON M6H 1N1 Canada ",1.9,520.8389631560221
Gino's Pizza,"1158 Bloor St W, Toronto ON M6H 1N1",LikelyOpen,520,43.657343,-79.43112,"802 College St Toronto, ON M6G 1C8 Canada ",1.4,813.2570636826424
Ambassador Pizza,"946 Bloor St W (Ossington), Toronto ON",LikelyOpen,522,43.657343,-79.43112,"946 Bloor Street W Toronto, ON M6H 1L6 Canada ",4.2,533.969820738044
Gino's Pizza,"802 College St (at Roxton Rd.), Toronto ON M6G 1C8",LikelyOpen,811,43.657343,-79.43112,"1158 Bloor Street W Suite 1149 Toronto, ON M6H 1N1 Canada ",1.9,520.8389631560221
Gino's Pizza,"802 College St (at Roxton Rd.), Toronto ON M6G 1C8",LikelyOpen,811,43.657343,-79.43112,"802 College St Toronto, ON M6G 1C8 Canada ",1.4,813.2570636826424
Pizzaville,"796 College St, Toronto ON M6G 1C6",LikelyOpen,838,43.657343,-79.43112,"796 College Street Toronto, ON M6G 1C6 Canada ",3.3,833.953123494779
Pizza Pizza,"979 Bloor St W (at Dovercourt Rd.), Toronto ON M6H 1L7",LikelyOpen,447,43.657343,-79.43112,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,685.4774903948494
Tony's & Nick's Place,"1470 Dundas St W, Toronto ON M6J 1Y6",LikelyOpen,842,43.657343,-79.43112,"1470 Dundas Street W Toronto, ON M6J 1Y6 Canada ",3.6,843.798776325033
Giovanni's Italian Kitchen & Pizza Bar,"760A College St, Toronto ON M6G 1C4",LikelyOpen,947,43.657343,-79.43112,"760 College Street Toronto, ON M6G 4A7 Canada ",3.5,939.5493882088916
Domino's Pizza,"1671 Dundas St W, Toronto ON M6K 1V2",LikelyOpen,973,43.657343,-79.43112,"1671 Dundas Street W Toronto, ON M6K 1V2 Canada ",1.3,965.9851839295108
Pizza Pizza,"1193 Bloor St W, Toronto ON M6H 1N4",LikelyOpen,684,43.657343,-79.43112,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,685.4774903948494
Pizza Hut,"3351 Lawrence Ave E, Scarborough ON M1H 1A8",VeryLikelyOpen,924,43.76507271818177,-79.23835381614684,"3351 Lawrence Avenue E Scarborough, ON M1H 1A8 Canada ",1.9,925.3267178141828
Domino's Pizza,"789 Markham Rd, Scarborough ON M1H 2Y1",VeryLikelyOpen,900,43.76507271818177,-79.23835381614684,"789 Markham Road Scarborough, ON M1H 2Y1 Canada ",3.0,887.0370398459594
Trio Ristorante and Pizzeria,"3239 Yonge St (at Bowood Ave), Toronto ON M4N 2L5",LikelyOpen,465,43.732975,-79.40401,"3239 Yonge Street Toronto, ON M4N 2T5 Canada ",3.4,465.8051251073167
Pizza Pizza,"3231 Yonge St, Toronto ON M4N 2L3",LikelyOpen,509,43.732975,-79.40401,"3231 Yonge Street Toronto, ON M4N 2L3 Canada ",1.0,504.5256288973425
Pizza Pizza,"Elm St (Yonge), Toronto ON",LikelyOpen,881,43.732975,-79.40401,"3231 Yonge Street Toronto, ON M4N 2L3 Canada ",1.0,504.5256288973425
Pizza Nova,"3205 Yonge St (at Ranleigh Ave), Toronto ON M4N 2L3",LikelyOpen,558,43.732975,-79.40401,"3205 Yonge St Toronto, ON M4N 2L3 Canada ",3.0,562.1406538369336
Pizzaiolo,"3369 Yonge St, Toronto ON M4N 2M6",LikelyOpen,123,43.732975,-79.40401,"1548 Avenue Road Toronto, ON M5M 3X5 Canada ",1.7,1463.01602470663
Capocaccia Trattoria,"1366 Yonge St (Balmoral Ave.), Toronto ON M4T 3A7",LikelyOpen,151,43.687204264115415,-79.39269726524513,"1366 Yonge Street Toronto, ON M4T 3A7 Canada ",3.4,152.6392568425221
Boccone Deli & Pizza,"1378 Yonge St (at St Clair Ave. East), Toronto ON M4T 1Y5",LikelyOpen,125,43.687204264115415,-79.39269726524513,"1378 Yonge Street Toronto, ON M4T 1Y5 Canada ",3.9,127.78041255978934
Pizza Pizza,"1521 Yonge St, Toronto ON M4T 1Z2",LikelyOpen,293,43.687204264115415,-79.39269726524513,"1521 Yonge Street Toronto, ON M4T 1Z2 Canada ",2.1,300.7946152687887
